train_loss,val_loss,val_acc
1.320974677293138,0.9646509036987643,0.7066
0.9680442497642203,0.8916872622846048,0.732
0.7876355606554584,0.8291001199166986,0.749
0.6667125691151754,0.8370662422119817,0.748
0.5610423670573668,0.8363323296549954,0.7534
