train_loss,val_loss,val_acc
1.0364689551801844,0.7632775857478757,0.7458
0.8229834721000358,0.7137008414992804,0.7572
0.8006874141283333,0.6799602546269381,0.764
0.791728826536035,0.6811340051361278,0.7658
0.7788699617694047,0.6796082326128513,0.7598
