train_loss,val_loss,val_acc
0.4180660623189231,0.255179342023934,0.9116
0.24407998265550387,0.24316519800620742,0.9122
0.1835165358286097,0.21075044054820946,0.9268
0.14528979280624876,0.23690443434104136,0.9176
0.11246147140892307,0.23052664396140865,0.9238
